source,service,cve,exploit_prob,target,privilege 
192.168.92.160,"Buffer overflow in the parsing mechanism for ISS Internet Scanner 6.2.1, when using the license banner HTTP check, allows remote attackers to execute arbitrary code via a long web server response.",CVE-2002-1122,0.03476,192.168.172.39,User
192.168.92.160,"Red-M 1050 (Bluetooth Access Point) uses case insensitive passwords, which makes it easier for attackers to conduct a brute force guessing attack due to the smaller space of possible passwords.",CVE-2002-0394,0.00182,192.168.172.39,User
192.168.92.160,"Pingtel xpressa SIP-based voice-over-IP phone 1.2.5 through 1.2.7.4 does not ""time out"" an inactive administrator session, which could allow other users to perform administrator actions if the administrator does not explicitly end the authentication.",CVE-2002-0674,0.00179,192.168.172.39,User
192.168.92.160,"Courier sqwebmail before 0.40.0 does not quickly drop privileges after startup in certain cases, which could allow local users to read arbitrary files.",CVE-2002-1311,0.00042,192.168.172.39,User
192.168.92.160,bb-hostsvc.sh in Big Brother 1.4h1 and earlier allows remote attackers to read arbitrary files via a .. (dot dot) attack on the HOSTSVC parameter.,CVE-2000-0638,0.05376,192.168.58.98,User
192.168.92.160,"Solaris arp allows local users to read files via the -f parameter, which lists lines in the file that do not parse properly.",CVE-1999-0859,0.00042,192.168.58.98,User
192.168.92.160,Buffer overflow in Low BandWidth X proxy (lbxproxy) in Solaris 8 allows local users to execute arbitrary code via a long display command line option.,CVE-2002-0090,0.0007,192.168.58.98,User
192.168.92.160,"Buffer overflow in the Linux mail program ""deliver"" allows local users to gain root access.",CVE-1999-0341,0.00042,192.168.58.98,Root
192.168.92.160,"Directory traversal vulnerability in story.pl in Interactive Story 1.3 allows a remote attacker to read arbitrary files via a .. (dot dot) attack on the ""next"" parameter.",CVE-2001-0804,0.01103,192.168.58.98,User
192.168.92.160,"Insecure file permissions for Netscape FastTrack Server 2.x, Enterprise Server 2.0, and Proxy Server 2.5 in SCO UnixWare 7.0.x and 2.1.3 allow an attacker to gain root privileges.",CVE-2000-0308,0.00192,192.168.58.98,Root
192.168.92.160,"Multiple Cisco networking products allow remote attackers to cause a denial of service on the local network via a series of ARP packets sent to the router's interface that contains a different MAC address for the router, which eventually causes the router to overwrite the MAC address in its ARP table.",CVE-2001-0895,0.02268,192.168.1.185,User
192.168.92.160,Cross-site scripting vulnerability in browse.php for PHP(Reactor) 1.2.7 allows remote attackers to execute script as other users via the go parameter in the comments section.,CVE-2002-0958,0.00705,192.168.1.185,User
192.168.92.160,"mopd (Maintenance Operations Protocol loader daemon) does not properly cleanse user-injected format strings, which allows remote attackers to execute arbitrary commands.",CVE-2000-0751,0.09154,192.168.1.185,User
192.168.92.160,"The UCX POP server in HP TCP/IP services for OpenVMS 4.2 through 5.3 allows local users to truncate arbitrary files via the -logfile command line option, which overrides file system permissions because the server runs with the SYSPRV and BYPASS privileges.",CVE-2002-1513,0.00042,192.168.1.185,User
192.168.92.160,"mksnap_ffs in FreeBSD 5.1 and 5.2 only sets the snapshot flag when creating a snapshot for a file system, which causes default values for other flags to be used, possibly disabling security-critical settings and allowing a local user to bypass intended access restrictions.",CVE-2004-0099,0.00042,192.168.1.185,User
192.168.92.160,"mksnap_ffs in FreeBSD 5.1 and 5.2 only sets the snapshot flag when creating a snapshot for a file system, which causes default values for other flags to be used, possibly disabling security-critical settings and allowing a local user to bypass intended access restrictions.",CVE-2004-0099,0.00042,192.168.153.187,User
192.168.92.160,"An input validation error in the Sun Microsystems RPC library Services for Unix 3.0 Interix SD, as implemented on Microsoft Windows NT4, 2000, and XP, allows remote attackers to cause a denial of service via malformed fragmented RPC client packets, aka ""Denial of service by sending an invalid RPC request.""",CVE-2002-1141,0.00901,192.168.153.187,User
192.168.92.160,"The Microsoft Jet database engine allows an attacker to modify text files via a database query, aka the ""Text I-ISAM"" vulnerability.",CVE-2000-0323,0.01282,192.168.153.187,User
192.168.92.160,Buffer overflow in ping in AIX 4.2 and earlier allows local users to gain root privileges via a long command line argument.,CVE-1999-1208,0.00042,192.168.153.187,Root
192.168.92.160,Lmail 2.7 and earlier allows local users to overwrite arbitrary files via a symlink attack on a temporary file.,CVE-2001-1085,0.00042,192.168.153.187,User
192.168.92.160,MajorCool mj_key_cache program allows local users to modify files via a symlink attack.,CVE-1999-0957,0.0006,192.168.153.187,User
192.168.92.160,Lynx allows a local user to overwrite sensitive files through /tmp symlinks.,CVE-1999-0371,0.00042,192.168.153.187,User
192.168.92.160,AIX passwd allows local users to gain root access.,CVE-1999-0117,0.00042,192.168.153.187,Root
192.168.92.160,Buffer overflow in statd allows root privileges.,CVE-1999-0018,0.00281,192.168.63.247,Root
192.168.92.160,"Buffer overflow in the parsing mechanism for ISS Internet Scanner 6.2.1, when using the license banner HTTP check, allows remote attackers to execute arbitrary code via a long web server response.",CVE-2002-1122,0.03476,192.168.63.247,User
192.168.92.160,PASV core dump in wu-ftpd daemon when attacker uses a QUOTE PASV command after specifying a username and password.,CVE-1999-0075,0.01598,192.168.63.247,User
192.168.92.160,Solaris rpcbind can be exploited to overwrite arbitrary files and gain root access.,CVE-1999-0190,0.00044,192.168.63.247,Root
192.168.92.160,"gnuserv before 3.12, as shipped with XEmacs, does not properly check the specified length of an X Windows MIT-MAGIC-COOKIE cookie, which allows remote attackers to execute arbitrary commands via a buffer overflow, or brute force authentication by using a short cookie length.",CVE-2001-0191,0.00597,192.168.217.121,User
192.168.92.160,"The screen saver in Windows NT does not verify that its security context has been changed properly, allowing attackers to run programs with elevated privileges.",CVE-1999-0382,0.00048,192.168.217.121,User
192.168.92.160,"When the Ntconfig.pol file is used on a server whose name is longer than 13 characters, Windows NT does not properly enforce policies for global groups, which could allow users to bypass restrictions that were intended by those policies.",CVE-1999-1359,0.00297,192.168.217.121,User
192.168.92.160,L0phtcrack 2.5 used temporary files in the system TEMP directory which could contain password information.,CVE-1999-0458,0.00042,192.168.217.121,User
192.168.92.160,"The get_real_string function in Monkey HTTP Daemon (monkeyd) 0.8.1 and earlier allows remote attackers to cause a denial of service (crash) via an HTTP request with a sequence of ""%"" characters and a missing Host field.",CVE-2004-0276,0.09187,192.168.116.119,User
192.168.92.160,Format string vulnerability in RPC wall daemon (rpc.rwalld) for Solaris 2.5.1 through 8 allows remote attackers to execute arbitrary code via format strings in a message that is not properly provided to the syslog function when the wall command cannot be executed.,CVE-2002-0573,0.82733,192.168.116.119,User
192.168.92.160,"Directory traversal vulnerability in IBM Tivoli WebSEAL Policy Director 3.01 through 3.7.1 allows remote attackers to read arbitrary files or directories via encoded .. (dot dot) sequences containing ""%2e"" strings.",CVE-2001-0982,0.00615,192.168.116.119,User
192.168.92.160,"htsearch CGI program in htdig (ht://Dig) 3.1.5 and earlier allows remote attackers to use the -c option to specify an alternate configuration file, which could be used to (1) cause a denial of service (CPU consumption) by specifying a large file such as /dev/zero, or (2) read arbitrary files by uploading an alternate configuration file that specifies the target file.",CVE-2001-0834,0.01563,192.168.116.119,User
192.168.92.160,Microsoft SQL Server 2000 allows remote attackers to cause a denial of service via a malformed 0x08 packet that is missing a colon separator.,CVE-2002-0729,0.00817,192.168.116.119,User
192.168.92.160,Buffer overflow in Berkeley automounter daemon (amd) logging facility provided in the Linux am-utils package and others.,CVE-1999-0704,0.01003,192.168.116.119,User
192.168.92.160,The handle_var_requests function in snmp_agent.c for the SNMP daemon in the Net-SNMP (formerly ucd-snmp) package 5.0.1 through 5.0.5 allows remote attackers to cause a denial of service (crash) via a NULL dereference.,CVE-2002-1170,0.01536,192.168.116.119,User
192.168.92.160,"An input validation error in the Sun Microsystems RPC library Services for Unix 3.0 Interix SD, as implemented on Microsoft Windows NT4, 2000, and XP, allows remote attackers to cause a denial of service via malformed fragmented RPC client packets, aka ""Denial of service by sending an invalid RPC request.""",CVE-2002-1141,0.00901,192.168.116.119,User
192.168.92.160,Directory traversal vulnerability in Extent RBS ISP web server allows remote attackers to read sensitive information via a .. (dot dot) attack on the Image parameter.,CVE-2000-1036,0.01215,192.168.116.119,User
192.168.92.160,"The libCheckSignature function in crypto-utils.lib for OpenCA 0.9.1.6 and earlier only compares the serial of the signer's certificate and the one in the database, which can cause OpenCA to incorrectly accept a signature if the certificate's chain is trusted by OpenCA's chain directory, allowing remote attackers to spoof requests from other users.",CVE-2004-0004,0.01811,192.168.116.119,User
192.168.92.160,Directory traversal vulnerability in McAfee ASaP VirusScan agent 1.0 allows remote attackers to read arbitrary files via a .. (dot dot) in the HTTP request.,CVE-2001-1144,0.01439,192.168.149.41,User
192.168.92.160,"slapd in OpenLDAP 1.x before 1.2.12, and 2.x before 2.0.8, allows remote attackers to cause a denial of service (crash) via an invalid Basic Encoding Rules (BER) length field.",CVE-2001-0977,0.02417,192.168.54.105,User
192.168.92.160,"The Apache module for PHP 4.0.0 through PHP 4.0.4, when disabled with the 'engine = off' option for a virtual host, may disable PHP for other virtual hosts, which could cause Apache to serve the source code of PHP scripts.",CVE-2001-1385,0.0033,192.168.54.105,User
192.168.92.160,Buffer overflow in Apple QuickTime 5.0 ActiveX component allows remote attackers to execute arbitrary code via a long pluginspage field.,CVE-2002-0376,0.02388,192.168.54.105,User
192.168.92.160,The file upload capability in PHP versions 3 and 4 allows remote attackers to read arbitrary files by setting hidden form fields whose names match the names of internal PHP script variables.,CVE-2000-0860,0.00834,192.168.103.216,User
192.168.92.160,"Sendmail before 8.11.4, and 8.12.0 before 8.12.0.Beta10, allows local users to cause a denial of service and possibly corrupt the heap and gain privileges via race conditions in signal handlers.",CVE-2001-1349,0.00042,192.168.103.216,User
192.168.92.160,"Buffer overflow in the parsing mechanism for ISS Internet Scanner 6.2.1, when using the license banner HTTP check, allows remote attackers to execute arbitrary code via a long web server response.",CVE-2002-1122,0.03476,192.168.103.216,User
192.168.92.160,"Heap corruption vulnerability in the ""at"" program allows local users to execute arbitrary code via a malformed execution time, which causes at to free the same memory twice.",CVE-2002-0004,0.00042,192.168.103.216,User
192.168.92.160,IRIX cdplayer allows local users to create directories in arbitrary locations via a command line option.,CVE-1999-0960,0.00042,192.168.103.216,User
192.168.92.160,The FTP server on Cisco Content Service 11000 series switches (CSS) before WebNS 4.01B23s and WebNS 4.10B13s allows an attacker who is an FTP user to read and write arbitrary files via GET or PUT commands.,CVE-2001-0621,0.00254,192.168.103.216,User
192.168.92.160,Denial of service in BIND named via malformed SIG records.,CVE-1999-0835,0.01923,192.168.186.125,User
192.168.92.160,"mksnap_ffs in FreeBSD 5.1 and 5.2 only sets the snapshot flag when creating a snapshot for a file system, which causes default values for other flags to be used, possibly disabling security-critical settings and allowing a local user to bypass intended access restrictions.",CVE-2004-0099,0.00042,192.168.186.125,User
192.168.92.160,The Preloader ActiveX control used by Internet Explorer allows remote attackers to read arbitrary files.,CVE-1999-0917,0.00504,192.168.186.125,User
192.168.92.160,"Outlook Web Access (OWA) in Microsoft Exchange 5.5 Server, when used with Internet Explorer, does not properly detect certain inline script, which can allow remote attackers to perform arbitrary actions on a user's Exchange mailbox via an HTML e-mail message.",CVE-2001-0726,0.00678,192.168.186.125,User
192.168.92.160,"Courier sqwebmail before 0.40.0 does not quickly drop privileges after startup in certain cases, which could allow local users to read arbitrary files.",CVE-2002-1311,0.00042,192.168.186.125,User
192.168.92.160,The NSAPI plugins for TGA and the Java Servlet proxy in HP-UX VVOS 10.24 and 11.04 allows an attacker to cause a denial of service (high CPU utilization).,CVE-2000-0965,0.0012,192.168.186.125,User
192.168.92.160,"RSH service utility RSHSVC in Windows NT 3.5 through 4.0 does not properly restrict access as specified in the .Rhosts file when a user comes from an authorized host, which could allow unauthorized users to access the service by logging in from an authorized host.",CVE-1999-1455,0.02802,192.168.141.27,User
192.168.92.160,Directory traversal vulnerability in McAfee ASaP VirusScan agent 1.0 allows remote attackers to read arbitrary files via a .. (dot dot) in the HTTP request.,CVE-2001-1144,0.01439,192.168.102.162,User
192.168.92.160,The NSAPI plugins for TGA and the Java Servlet proxy in HP-UX VVOS 10.24 and 11.04 allows an attacker to cause a denial of service (high CPU utilization).,CVE-2000-0965,0.0012,192.168.102.162,User
192.168.92.160,"KAME-derived implementations of IPsec on NetBSD 1.5.2, FreeBSD 4.5, and other operating systems, does not properly consult the Security Policy Database (SPD), which could cause a Security Gateway (SG) that does not use Encapsulating Security Payload (ESP) to forward forged IPv4 packets.",CVE-2002-0414,0.00445,192.168.39.142,User
192.168.92.160,Directory traversal vulnerability in emumail.cgi in EMU Webmail 4.5.x and 5.1.0 allows remote attackers to read arbitrary files or list arbitrary directories via a .. (dot dot) in the type parameter.,CVE-2002-0531,0.00321,192.168.39.142,User
192.168.92.160,"The COM_CHANGE_USER command in MySQL 3.x before 3.23.54, and 4.x to 4.0.6, allows remote attackers to execute arbitrary code via a long response.",CVE-2002-1375,0.12852,192.168.39.142,User
192.168.92.160,Heap-based buffer overflow in Calife 2.8.5 and earlier may allow local users to execute arbitrary code via a long password.,CVE-2004-0188,0.00042,192.168.39.142,User
192.168.92.160,"The UCX POP server in HP TCP/IP services for OpenVMS 4.2 through 5.3 allows local users to truncate arbitrary files via the -logfile command line option, which overrides file system permissions because the server runs with the SYSPRV and BYPASS privileges.",CVE-2002-1513,0.00042,192.168.39.142,User
192.168.92.160,"IBM WebSphere allows remote attackers to read source code for executable web files by directly calling the default InvokerServlet using a URL which contains the ""/servlet/file"" string.",CVE-2000-0652,0.00408,192.168.39.142,User
192.168.92.160,"Internet Explorer 4.01 allows remote attackers to read arbitrary files by pasting a file name into the file upload control, aka untrusted scripted paste.",CVE-1999-0870,0.0315,192.168.80.237,User
192.168.92.160,"Samba Web Administration Tool (SWAT) in Samba 2.0.7 installs the cgi.log logging file with world readable permissions, which allows local users to read sensitive information such as user names and passwords.",CVE-2000-0936,0.00042,192.168.194.181,User
192.168.92.160,"The screen saver in Windows NT does not verify that its security context has been changed properly, allowing attackers to run programs with elevated privileges.",CVE-1999-0382,0.00048,192.168.194.181,User
192.168.92.160,"Identix BioLogon 2.03 and earlier does not lock secondary displays on a multi-monitor system running Windows 98 or ME, which allows an attacker with physical access to the system to bypass authentication through a secondary display.",CVE-2001-1116,0.00148,192.168.194.181,User
192.168.92.160,"rpcbind in SGI IRIX, when using the -w command line switch, allows local users to overwrite arbitrary files via a symlink attack.",CVE-2002-1516,0.00042,192.168.194.181,User
192.168.92.160,"Format string vulnerability in hsftp 1.11 allows remote authenticated users to cause a denial of service and possibly execute arbitrary code via file names containing format string characters that are not properly handled when executing an ""ls"" command.",CVE-2004-0159,0.07149,192.168.194.181,User
192.168.92.160,Race condition in xterm allows local users to modify arbitrary files via the logging option.,CVE-1999-0965,0.00042,192.168.194.181,User
192.168.92.160,WFTPD and WFTPD Pro 2.41 allows remote attackers to cause a denial of service by executing a STAT command while the LIST command is still executing.,CVE-2000-0644,0.0116,192.168.194.181,User
192.168.92.160,"Linux kernel, and possibly other operating systems, allows remote attackers to read portions of memory via a series of fragmented ICMP packets that generate an ICMP TTL Exceeded response, which includes portions of the memory in the response packet.",CVE-2002-0046,0.00513,192.168.194.181,User
192.168.40.74,Linux apcd program allows local attackers to modify arbitrary files via a symlink attack.,CVE-2000-0107,0.00042,192.168.217.121,User
192.168.40.74,Buffer overflow in xlockmore xlock program version 4.16 and earlier allows local users to read sensitive data from memory via a long -mode option.,CVE-2000-0455,0.00042,192.168.217.121,User
192.168.40.74,"IBM WebSphere allows remote attackers to read source code for executable web files by directly calling the default InvokerServlet using a URL which contains the ""/servlet/file"" string.",CVE-2000-0652,0.00408,192.168.217.121,User
192.168.40.74,"The Microsoft Jet database engine allows an attacker to modify text files via a database query, aka the ""Text I-ISAM"" vulnerability.",CVE-2000-0323,0.01282,192.168.217.121,User
192.168.40.74,GnoRPM before 0.95 allows local users to modify arbitrary files via a symlink attack.,CVE-2000-0948,0.00042,192.168.217.121,User
192.168.40.74,"Oracle 9i Application Server 1.0.2 allows remote attackers to obtain the physical path of a file under the server root via a request for a non-existent .JSP file, which leaks the pathname in an error message.",CVE-2001-1372,0.10945,192.168.217.121,Root
192.168.40.74,"Cisco VPN 3000 series concentrators before 2.5.2(F) allow remote attackers to cause a denial of service via a flood of invalid login requests to (1) the SSL service, or (2) the telnet service, which do not properly disconnect the user after several failed login attempts.",CVE-2001-0427,0.00646,192.168.217.121,User
192.168.40.74,The SSH authentication agent follows symlinks via a UNIX domain socket.,CVE-1999-0787,0.00051,192.168.217.121,User
192.168.40.74,The Web interface to Cisco 600 routers running CBOS 2.4.1 and earlier allow remote attackers to cause a denial of service via a URL that does not end in a space character.,CVE-2001-0058,0.00867,192.168.217.121,User
192.168.40.74,"modsecurity.php 1.10 and earlier, in phpWebSite 0.8.2 and earlier, allows remote attackers to execute arbitrary PHP source code via an inc_prefix parameter that points to the malicious code.",CVE-2002-1135,0.04745,192.168.230.26,User
192.168.40.74,"In Linux before version 2.0.36, remote attackers can spoof a TCP connection and pass data to the application layer before fully establishing the connection.",CVE-1999-0414,0.00756,192.168.230.26,User
192.168.40.74,"The getdbm procedure in ypxfrd allows local users to read arbitrary files, and remote attackers to read databases outside /var/yp, via a directory traversal and symlink attack on the domain and map arguments.",CVE-2002-1199,0.00552,192.168.230.26,User
192.168.40.74,Maxum Rumpus FTP Server 1.3.3 and 2.0.3 dev 3 allows a remote attacker to perform a denial of service (hang) by creating a directory name of a specific length.,CVE-2001-0646,0.0116,192.168.230.26,User
192.168.40.74,xpdf PDF viewer client earlier than 0.91 allows local users to overwrite arbitrary files via a symlink attack.,CVE-2000-0728,0.00042,192.168.230.26,User
192.168.40.74,The DocumentTemplate package in Zope 2.2 and earlier allows a remote attacker to modify DTMLDocuments or DTMLMethods without authorization.,CVE-2000-0483,0.01598,192.168.230.26,User
192.168.40.74,Information from SSL-encrypted sessions via PKCS #1.,CVE-1999-0007,0.00073,192.168.92.160,User
192.168.40.74,htmlscript CGI program allows remote read access to files.,CVE-1999-0264,0.00613,192.168.92.160,User
192.168.40.74,Help and Support Center for Windows XP allows remote attackers to delete arbitrary files via a link to the hcp: protocol that accesses uplddrvinfo.htm.,CVE-2002-0974,0.0237,192.168.92.160,User
192.168.40.74,"An X server's access control is disabled (e.g. through an ""xhost +"" command) and allows anyone to connect to the server.",CVE-1999-0526,0.80735,192.168.92.160,User
192.168.80.237,"Buffer overflow in Sendmail before 8.12.5, when configured to use a custom DNS map to query TXT records, allows remote attackers to cause a denial of service and possibly execute arbitrary code via a malicious DNS server.",CVE-2002-0906,0.058,192.168.92.160,User
192.168.80.237,"The screen saver in Windows NT does not verify that its security context has been changed properly, allowing attackers to run programs with elevated privileges.",CVE-1999-0382,0.00048,192.168.92.160,User
192.168.80.237,"The CiWebHitsFile component in Microsoft Indexing Services for Windows 2000 allows remote attackers to conduct a cross site scripting (CSS) attack via a CiRestriction parameter in a .htw request, aka the ""Indexing Services Cross Site Scripting"" vulnerability.",CVE-2000-0942,0.95023,192.168.1.185,User
192.168.80.237,Buffer overflow in VMware Authorization Service for VMware GSX Server 2.0.0 build-2050 allows remote authenticated users to execute arbitrary code via a long GLOBAL argument.,CVE-2002-0814,0.13657,192.168.1.185,User
192.168.80.237,Buffer overflow in the get_origin function in traceroute-nanog allows attackers to execute arbitrary code via long WHOIS responses.,CVE-2002-1364,0.00212,192.168.1.185,User
192.168.80.237,"An SSH 1.2.27 server allows a client to use the ""none"" cipher, even if it is not allowed by the server policy.",CVE-1999-1010,0.00042,192.168.1.185,User
192.168.80.237,Buffer overflow in calserver in SCO OpenServer allows remote attackers to gain root access via a long message.,CVE-2000-0306,0.02452,192.168.1.185,Root
192.168.80.237,The AMaViS virus scanner 0.2.0-pre4 and earlier allows remote attackers to execute arbitrary commands as root via an infected mail message with shell metacharacters in the reply-to field.,CVE-1999-1512,0.01165,192.168.1.185,Root
192.168.80.237,Domain Enterprise Server Management System (DESMS) in HP-UX allows local users to gain privileges.,CVE-1999-0436,0.00042,192.168.1.185,User
192.168.80.237,"Microsoft Virtual Machine (VM) up to and including build 5.0.3805 allows remote attackers to cause a denial of service (crash) in Internet Explorer via invalid handle data in a Java applet, aka ""Handle Validation Flaw.""",CVE-2002-0867,0.01115,192.168.39.142,User
192.168.80.237,Buffer overflow in Low BandWidth X proxy (lbxproxy) in Solaris 8 allows local users to execute arbitrary code via a long display command line option.,CVE-2002-0090,0.0007,192.168.39.142,User
192.168.80.237,"uuxqt in Taylor UUCP package does not properly remove dangerous long options, which allows local users to gain privileges by calling uux and specifying an alternate configuration file with the --config option.",CVE-2001-0873,0.00042,192.168.194.181,User
192.168.80.237,"Eudora before 5.1 allows a remote attacker to execute arbitrary code, when the 'Use Microsoft Viewer' and 'allow executables in HTML content' options are enabled, via an HTML email message containing Javascript, with ActiveX controls and malicious code within IMG tags.",CVE-2001-0365,0.04076,192.168.194.181,User
192.168.80.237,Directory traversal vulnerability in SnapStream PVS 1.2a allows remote attackers to read arbitrary files via a .. (dot dot) attack in the requested URL.,CVE-2001-1108,0.03829,192.168.194.181,User
192.168.80.237,"When the Ntconfig.pol file is used on a server whose name is longer than 13 characters, Windows NT does not properly enforce policies for global groups, which could allow users to bypass restrictions that were intended by those policies.",CVE-1999-1359,0.00297,192.168.194.181,User
192.168.80.237,"Auction Weaver 1.0 through 1.04 does not properly validate the names of form fields, which allows remote attackers to delete arbitrary files and directories via a .. (dot dot) attack.",CVE-2000-0810,0.01221,192.168.194.181,User
192.168.80.237,Buffer overflow in calserver in SCO OpenServer allows remote attackers to gain root access via a long message.,CVE-2000-0306,0.02452,192.168.194.181,Root
192.168.80.237,Information from SSL-encrypted sessions via PKCS #1.,CVE-1999-0007,0.00073,192.168.194.181,User
192.168.80.237,Lmail 2.7 and earlier allows local users to overwrite arbitrary files via a symlink attack on a temporary file.,CVE-2001-1085,0.00042,192.168.63.247,User
192.168.80.237,"Red-M 1050 (Bluetooth Access Point) uses case insensitive passwords, which makes it easier for attackers to conduct a brute force guessing attack due to the smaller space of possible passwords.",CVE-2002-0394,0.00182,192.168.63.247,User
192.168.80.237,Directory traversal vulnerability in Extent RBS ISP web server allows remote attackers to read sensitive information via a .. (dot dot) attack on the Image parameter.,CVE-2000-1036,0.01215,192.168.63.247,User
192.168.80.237,authenticate.cgi CGI program in Aplio PRO allows remote attackers to execute arbitrary commands via shell metacharacters in the password parameter.,CVE-2000-0923,0.09243,192.168.63.247,User
192.168.80.237,ucbmail allows remote attackers to execute commands via shell metacharacters that are passed to it from INN.,CVE-1999-0868,0.00584,192.168.244.224,User
192.168.80.237,"Directory traversal vulnerability in story.pl in Interactive Story 1.3 allows a remote attacker to read arbitrary files via a .. (dot dot) attack on the ""next"" parameter.",CVE-2001-0804,0.01103,192.168.244.224,User
192.168.80.237,"The dbm and shm session cache code in mod_ssl before 2.8.7-1.3.23, and Apache-SSL before 1.3.22+1.46, does not properly initialize memory using the i2d_SSL_SESSION function, which allows remote attackers to use a buffer overflow to execute arbitrary code via a large client certificate that is signed by a trusted Certificate Authority (CA), which produces a large serialized session.",CVE-2002-0082,0.47589,192.168.244.224,User
192.168.80.237,A remote attacker can read information from a Netscape user's cache via JavaScript.,CVE-1999-0790,0.00788,192.168.162.86,User
192.168.80.237,"Cross-site scripting vulnerability in the SQLXML component of Microsoft SQL Server 2000 allows an attacker to execute arbitrary script via the root parameter as part of an XML SQL query, aka ""Script Injection via XML Tag.""",CVE-2002-0187,0.00612,192.168.162.86,Root
192.168.80.237,Buffer overflow in the HTTP proxy server for the i-drive Filo software allows remote attackers to execute arbitrary commands via a long HTTP GET request.,CVE-2000-0376,0.00378,192.168.162.86,User
192.168.80.237,Solaris rpcbind can be exploited to overwrite arbitrary files and gain root access.,CVE-1999-0190,0.00044,192.168.162.86,Root
192.168.80.237,Race condition in xterm allows local users to modify arbitrary files via the logging option.,CVE-1999-0965,0.00042,192.168.162.86,User
192.168.80.237,"Oracle 9i Application Server 1.0.2 allows remote attackers to obtain the physical path of a file under the server root via a request for a non-existent .JSP file, which leaks the pathname in an error message.",CVE-2001-1372,0.10945,192.168.162.86,Root
192.168.80.237,"When configured to store configuration information in an LDAP directory, Shiva Access Manager 5.0.0 stores the root DN (Distinguished Name) name and password in cleartext in a file that is world readable, which allows local users to compromise the LDAP server.",CVE-2000-0516,0.00042,192.168.162.86,Root
192.168.80.237,"The dbm and shm session cache code in mod_ssl before 2.8.7-1.3.23, and Apache-SSL before 1.3.22+1.46, does not properly initialize memory using the i2d_SSL_SESSION function, which allows remote attackers to use a buffer overflow to execute arbitrary code via a large client certificate that is signed by a trusted Certificate Authority (CA), which produces a large serialized session.",CVE-2002-0082,0.47589,192.168.162.86,User
192.168.80.237,IBM Network Station Manager NetStation allows local users to gain privileges via a symlink attack.,CVE-2000-0027,0.00042,192.168.162.86,User
192.168.80.237,"Unknown vulnerability in autofs on AIX 4.3.0, when using executable maps, allows attackers to execute arbitrary commands as root, possibly related to ""string handling around how the executable map is called.""",CVE-2002-1548,0.00044,192.168.244.154,Root
192.168.80.237,"Internet Explorer 4.01 allows remote attackers to read arbitrary files by pasting a file name into the file upload control, aka untrusted scripted paste.",CVE-1999-0870,0.0315,192.168.244.154,User
192.168.80.237,The Microsoft Outlook mail client identifies the physical path of the sender's machine within a winmail.dat attachment to Rich Text Format (RTF) files.,CVE-2000-0753,0.00505,192.168.244.154,User
192.168.80.237,"3COM OfficeConnect 812 and 840 ADSL Router 4.2, running OCR812 router software 1.1.9 and earlier, allows remote attackers to cause a denial of service via a long string containing a large number of ""%s"" strings, possibly triggering a format string vulnerability.",CVE-2001-0740,0.02579,192.168.244.154,User
192.168.80.237,"ipfw and ip6fw in FreeBSD 4.2 and earlier allows remote attackers to bypass access restrictions by setting the ECE flag in a TCP packet, which makes the packet appear to be part of an established connection.",CVE-2001-0183,0.02657,192.168.244.154,User
192.168.80.237,Kerberos 4 allows remote attackers to obtain sensitive information via a malformed UDP packet that generates an error string that inadvertently includes the realm name and the last user.,CVE-1999-1099,0.00564,192.168.244.154,User
192.168.80.237,"Eudora before 5.1 allows a remote attacker to execute arbitrary code, when the 'Use Microsoft Viewer' and 'allow executables in HTML content' options are enabled, via an HTML email message containing Javascript, with ActiveX controls and malicious code within IMG tags.",CVE-2001-0365,0.04076,192.168.244.154,User
192.168.80.237,Buffer overflow in POP servers based on BSD/Qualcomm's qpopper allows remote attackers to gain root access using a long PASS command.,CVE-1999-0006,0.03341,192.168.244.154,Root
192.168.80.237,"Cross-site scripting vulnerability in analog before 5.22 allows remote attackers to execute Javascript via an HTTP request containing the script, which is entered into a web logfile and not properly filtered by analog during display.",CVE-2002-0166,0.01854,192.168.244.154,User
192.168.80.237,"The HTTP server in Cisco 7xx series routers 3.2 through 4.2 is enabled by default, which allows remote attackers to change the router's configuration.",CVE-1999-0415,0.00677,192.168.244.154,User
192.168.80.237,"Heap-based buffer overflow in Fetchmail 6.1.3 and earlier does not account for the ""@"" character when determining buffer lengths for local addresses, which allows remote attackers to execute arbitrary code via a header with a large number of local addresses.",CVE-2002-1365,0.30545,192.168.54.105,User
192.168.80.237,"Cross-site scripting vulnerability in analog before 5.22 allows remote attackers to execute Javascript via an HTTP request containing the script, which is entered into a web logfile and not properly filtered by analog during display.",CVE-2002-0166,0.01854,192.168.54.105,User
192.168.80.237,login in Slackware 7.0 allows remote attackers to identify valid users on the system by reporting an encryption error when an account is locked or does not exist.,CVE-1999-0856,0.00221,192.168.54.105,User
192.168.80.237,Buffer overflow in Multiple UNC Provider (MUP) in Microsoft Windows operating systems allows local users to cause a denial of service or possibly gain SYSTEM privileges via a long UNC request.,CVE-2002-0151,0.00104,192.168.54.105,User
192.168.80.237,Lmail 2.7 and earlier allows local users to overwrite arbitrary files via a symlink attack on a temporary file.,CVE-2001-1085,0.00042,192.168.54.105,User
192.168.80.237,"Courier sqwebmail before 0.40.0 does not quickly drop privileges after startup in certain cases, which could allow local users to read arbitrary files.",CVE-2002-1311,0.00042,192.168.168.152,User
